direction,qty,entry_time_utc,exit_time_utc,entry_price,exit_price,pnl,commission,mae,mfe,entry_tag,exit_tag
short,1,2026-04-27T22:39:53.500000,2026-04-28T08:52:34.264000,27410.7500,27138.7500,542.96,1.04,-57.50,749.50,short,reverse
long,1,2026-04-28T08:56:40.152000,2026-04-28T09:30:40.116000,27139.7500,27089.7500,-101.04,1.04,-99.50,83.00,long,stop
short,1,2026-04-28T09:31:36.388000,2026-04-28T09:32:38.236000,27076.7500,27126.7500,-101.04,1.04,-99.50,15.00,short,stop
long,1,2026-04-28T09:35:52.640000,2026-04-28T09:56:10.072000,27172.5000,27149.5000,-47.04,1.04,-47.50,156.50,long,reverse
short,1,2026-04-28T09:56:10.668000,2026-04-28T09:58:42.120000,27147.7500,27197.7500,-101.04,1.04,-99.50,15.00,short,stop
long,1,2026-04-28T11:01:01.844000,2026-04-28T11:06:26.600000,27112.7500,27062.7500,-101.04,1.04,-99.50,14.50,long,stop
short,1,2026-04-28T11:32:14.108000,2026-04-28T12:02:15.796000,27019.0000,27069.0000,-101.04,1.04,-99.50,25.50,short,stop
long,1,2026-04-28T13:35:08.028000,2026-04-28T20:30:04.976000,27111.5000,27293.2500,362.46,1.04,-12.00,364.50,long,eod
short,1,2026-04-29T08:34:28.088000,2026-04-29T08:41:07.584000,27193.0000,27243.0000,-101.04,1.04,-99.50,2.00,short,stop
long,1,2026-04-29T09:54:44.776000,2026-04-29T11:54:03.328000,27226.0000,27214.2500,-24.54,1.04,-96.00,179.50,long,reverse
short,1,2026-04-29T11:54:03.336000,2026-04-29T12:06:09.556000,27213.0000,27263.0000,-101.04,1.04,-99.50,30.00,short,stop
long,1,2026-04-29T14:00:00.396000,2026-04-29T14:03:05.212000,27254.0000,27204.0000,-101.04,1.04,-99.50,28.00,long,stop
short,1,2026-04-29T14:10:19.804000,2026-04-29T14:16:08.884000,27165.2500,27215.2500,-101.04,1.04,-99.50,14.50,short,stop
long,1,2026-04-29T14:36:40.444000,2026-04-29T14:37:35.372000,27258.0000,27208.0000,-101.04,1.04,-99.50,14.00,long,stop
short,1,2026-04-29T16:01:00.524000,2026-04-29T16:02:42.120000,27269.7500,27319.7500,-101.04,1.04,-99.50,63.00,short,stop
long,1,2026-04-29T16:02:46.252000,2026-04-29T16:05:29.840000,27341.0000,27310.2500,-62.54,1.04,-62.00,140.00,long,reverse
short,1,2026-04-29T16:05:29.840000,2026-04-29T16:21:04.048000,27309.7500,27192.0000,234.46,1.04,-71.50,441.50,short,reverse
long,1,2026-04-29T16:21:13.236000,2026-04-29T16:56:38.896000,27193.0000,27197.0000,6.96,1.04,-1.50,211.50,long,reverse
short,1,2026-04-29T16:56:46.604000,2026-04-29T18:01:00.024000,27196.0000,27246.0000,-101.04,1.04,-99.50,95.00,short,stop
long,1,2026-04-29T18:01:13.356000,2026-04-29T20:39:41.952000,27250.0000,27622.0000,742.96,1.04,-5.00,746.00,long,eod
short,1,2026-04-29T22:29:56.308000,2026-04-30T02:34:10.264000,27526.5000,27287.2500,477.46,1.04,0.00,682.00,short,reverse
long,1,2026-04-30T02:34:10.372000,2026-04-30T09:30:23.768000,27288.0000,27447.0000,316.96,1.04,-72.00,521.00,long,reverse
short,1,2026-04-30T09:30:23.972000,2026-04-30T10:31:34.860000,27446.2500,27264.0000,363.46,1.04,-25.00,566.50,short,reverse
long,1,2026-04-30T10:31:34.912000,2026-04-30T10:34:07.676000,27264.7500,27214.7500,-101.04,1.04,-99.50,23.50,long,stop
short,1,2026-04-30T10:39:24.516000,2026-04-30T10:41:49.764000,27174.5000,27224.5000,-101.04,1.04,-99.50,6.00,short,stop
long,1,2026-04-30T10:46:22.320000,2026-04-30T11:47:50.192000,27276.2500,27332.2500,110.96,1.04,-8.50,318.50,long,reverse
short,1,2026-04-30T11:47:50.296000,2026-04-30T11:50:20.596000,27332.0000,27382.0000,-101.04,1.04,-99.50,2.00,short,stop
long,1,2026-04-30T12:13:43.348000,2026-04-30T12:45:49.008000,27432.2500,27382.2500,-101.04,1.04,-99.50,5.50,long,stop
short,1,2026-05-01T04:32:50.420000,2026-05-01T08:14:36.156000,27572.0000,27622.0000,-101.04,1.04,-99.50,74.00,short,stop
long,1,2026-05-01T09:30:00.212000,2026-05-01T10:34:45.696000,27638.0000,27804.2500,331.46,1.04,-46.00,540.50,long,reverse
short,1,2026-05-01T10:34:46.188000,2026-05-01T11:20:00.552000,27803.5000,27852.7500,-99.54,1.04,-99.50,104.00,short,reverse
long,1,2026-05-01T11:20:01.296000,2026-05-01T12:33:36.696000,27854.2500,27816.2500,-77.04,1.04,-76.00,126.50,long,reverse
short,1,2026-05-01T12:33:36.728000,2026-05-01T13:16:01.184000,27816.0000,27866.0000,-101.04,1.04,-99.50,22.50,short,stop
long,1,2026-05-01T15:26:46.428000,2026-05-01T15:52:29.856000,27895.5000,27845.5000,-101.04,1.04,-99.50,10.50,long,stop
short,1,2026-05-01T16:19:41.508000,2026-05-01T16:57:56.224000,27799.5000,27760.7500,76.46,1.04,-14.00,87.00,short,eod
long,1,2026-05-03T18:00:00.108000,2026-05-03T18:23:01.344000,27888.2500,27838.2500,-101.04,1.04,-99.50,76.00,long,stop
short,1,2026-05-03T19:11:44.560000,2026-05-03T20:49:41.780000,27830.2500,27874.2500,-89.04,1.04,-93.00,59.00,short,eod
long,1,2026-05-03T22:53:04.244000,2026-05-04T02:43:02.812000,27924.0000,27874.0000,-101.04,1.04,-99.50,85.00,long,stop
short,1,2026-05-04T04:06:49.076000,2026-05-04T04:28:41.244000,27864.7500,27914.7500,-101.04,1.04,-99.50,1.00,short,stop
long,1,2026-05-04T06:26:50.976000,2026-05-04T11:17:24.044000,27753.7500,27839.5000,170.46,1.04,-27.50,374.50,long,reverse
short,1,2026-05-04T11:17:24.044000,2026-05-04T12:19:12.720000,27839.5000,27715.7500,246.46,1.04,-9.50,450.50,short,reverse
long,1,2026-05-04T12:19:47.796000,2026-05-04T20:53:32.800000,27712.0000,27792.2500,159.46,1.04,-49.00,212.50,long,eod
short,1,2026-05-05T18:53:09.512000,2026-05-05T20:30:02.932000,28360.5000,28249.7500,220.46,1.04,-87.50,223.50,short,eod
long,1,2026-05-06T01:48:53.916000,2026-05-06T05:05:10.836000,28349.2500,28417.2500,134.96,1.04,-98.50,339.50,long,reverse
short,1,2026-05-06T05:05:50.552000,2026-05-06T05:16:39.996000,28416.5000,28466.7500,-101.54,1.04,-99.50,3.00,short,stop
long,1,2026-05-06T06:00:30.636000,2026-05-06T07:48:36.848000,28516.0000,28531.5000,29.96,1.04,-29.00,237.50,long,reverse
short,1,2026-05-06T07:48:36.968000,2026-05-06T09:34:45.296000,28530.7500,28437.5000,185.46,1.04,-55.00,388.50,short,reverse
long,1,2026-05-06T09:34:45.424000,2026-05-06T10:06:23.972000,28438.5000,28413.7500,-50.54,1.04,-84.50,135.00,long,reverse
short,1,2026-05-06T10:06:23.972000,2026-05-06T10:09:38.484000,28413.7500,28463.7500,-101.04,1.04,-99.50,58.00,short,stop
long,1,2026-05-06T10:10:25.640000,2026-05-06T10:17:38.284000,28486.0000,28436.0000,-101.04,1.04,-99.50,27.00,long,stop
short,1,2026-05-06T16:54:56.792000,2026-05-06T20:43:33.296000,28698.2500,28638.0000,119.46,1.04,-32.50,121.50,short,eod
long,1,2026-05-07T02:43:35.976000,2026-05-07T06:06:52.504000,28739.7500,28709.7500,-61.04,1.04,-60.00,150.00,long,reverse
short,1,2026-05-07T06:06:57.500000,2026-05-07T08:44:26.512000,28709.5000,28759.5000,-101.04,1.04,-99.50,33.50,short,stop
long,1,2026-05-07T09:55:02.184000,2026-05-07T11:26:47.028000,28796.7500,28847.7500,100.96,1.04,-53.00,296.50,long,reverse
short,1,2026-05-07T11:26:47.028000,2026-05-07T12:27:50.320000,28847.7500,28736.2500,221.96,1.04,-98.00,422.00,short,reverse
long,1,2026-05-07T12:27:54.492000,2026-05-07T12:51:24.584000,28738.5000,28688.5000,-101.04,1.04,-99.50,75.00,long,stop
short,1,2026-05-07T12:57:38.980000,2026-05-07T13:36:34.024000,28675.5000,28654.5000,40.96,1.04,-76.50,244.00,short,reverse
long,1,2026-05-07T13:36:34.024000,2026-05-07T14:44:40.528000,28654.5000,28614.0000,-82.04,1.04,-96.50,124.00,long,reverse
short,1,2026-05-07T14:44:40.528000,2026-05-07T15:37:07.856000,28614.0000,28664.0000,-101.04,1.04,-99.50,63.50,short,stop
long,1,2026-05-07T15:45:27.312000,2026-05-07T16:37:44.824000,28685.7500,28664.0000,-44.54,1.04,-76.50,162.50,long,reverse
short,1,2026-05-07T16:37:45.496000,2026-05-07T18:16:26.048000,28664.2500,28644.5000,38.46,1.04,-49.50,244.50,short,reverse
long,1,2026-05-07T18:16:26.752000,2026-05-07T20:42:05.540000,28645.2500,28738.5000,185.46,1.04,-84.00,193.00,long,eod
short,1,2026-05-08T09:12:17.176000,2026-05-08T09:31:52.768000,28875.0000,28925.0000,-101.04,1.04,-99.50,25.50,short,stop
long,1,2026-05-08T09:34:51.068000,2026-05-08T16:20:29.748000,28963.2500,29331.2500,734.96,1.04,-45.50,840.00,long,eod
short,1,2026-05-10T18:01:04.568000,2026-05-10T19:08:10.232000,29286.7500,29323.2500,-74.04,1.04,-73.50,129.00,short,reverse
long,1,2026-05-10T19:08:10.800000,2026-05-10T20:52:41.616000,29323.5000,29302.7500,-42.54,1.04,-65.00,158.00,long,reverse
short,1,2026-05-10T20:52:42.360000,2026-05-10T20:53:26.592000,29301.2500,29279.5000,42.46,1.04,-5.50,45.50,short,eod
long,1,2026-05-11T07:27:10.264000,2026-05-11T08:05:06.524000,29371.5000,29321.5000,-101.04,1.04,-99.50,34.00,long,stop
short,1,2026-05-11T08:20:02.124000,2026-05-11T09:30:42.212000,29287.7500,29337.7500,-101.04,1.04,-99.50,57.50,short,stop
long,1,2026-05-11T09:31:05.032000,2026-05-11T09:38:24.956000,29361.5000,29338.2500,-47.54,1.04,-52.00,151.50,long,reverse
short,1,2026-05-11T09:38:31.468000,2026-05-11T09:40:25.056000,29334.5000,29384.5000,-101.04,1.04,-99.50,4.00,short,stop
long,1,2026-05-11T10:14:14.836000,2026-05-11T10:26:59.120000,29402.5000,29352.5000,-101.04,1.04,-99.50,32.00,long,stop
short,1,2026-05-11T10:28:26.384000,2026-05-11T10:39:18.656000,29317.5000,29348.2500,-62.54,1.04,-62.00,141.00,short,reverse
long,1,2026-05-11T10:39:19.344000,2026-05-11T12:42:09.748000,29349.0000,29381.0000,62.96,1.04,-7.50,263.00,long,reverse
short,1,2026-05-11T12:42:09.748000,2026-05-11T12:47:57.608000,29381.0000,29431.0000,-101.04,1.04,-99.50,26.50,short,stop
long,1,2026-05-11T13:38:22.612000,2026-05-11T14:57:30.004000,29469.5000,29419.5000,-101.04,1.04,-99.50,15.00,long,stop
short,1,2026-05-11T15:26:40.372000,2026-05-11T15:53:01.756000,29376.0000,29426.0000,-101.04,1.04,-99.50,10.50,short,stop
long,1,2026-05-11T18:01:54.548000,2026-05-11T20:23:17.548000,29423.0000,29373.0000,-101.04,1.04,-99.50,67.00,long,stop
short,1,2026-05-11T20:23:36.072000,2026-05-11T20:23:36.460000,29355.5000,29353.7500,2.46,1.04,0.00,4.00,short,eod
long,1,2026-05-12T08:39:20.792000,2026-05-12T09:30:14.532000,29216.2500,29166.2500,-101.04,1.04,-99.50,42.00,long,stop
short,1,2026-05-12T09:50:57.828000,2026-05-12T09:53:50.052000,29194.5000,29244.5000,-101.04,1.04,-99.50,23.00,short,stop
long,1,2026-05-12T10:14:40.196000,2026-05-12T10:26:29.220000,29191.2500,29141.2500,-101.04,1.04,-99.50,72.00,long,stop
short,1,2026-05-12T10:28:07.320000,2026-05-12T10:42:47.604000,29127.7500,29107.7500,38.96,1.04,-5.50,243.50,short,reverse
long,1,2026-05-12T10:42:58.508000,2026-05-12T10:45:08.700000,29109.2500,29059.2500,-101.04,1.04,-99.50,36.50,long,stop
short,1,2026-05-12T10:51:00.228000,2026-05-12T12:14:19.916000,29026.0000,28912.2500,226.46,1.04,-97.50,430.50,short,reverse
long,1,2026-05-12T12:14:19.936000,2026-05-12T12:20:18.760000,28913.0000,28863.0000,-101.04,1.04,-99.50,3.50,long,stop
short,1,2026-05-12T12:32:04.652000,2026-05-12T13:15:01.812000,28812.2500,28844.2500,-65.04,1.04,-64.00,142.00,short,reverse
long,1,2026-05-12T13:15:11.180000,2026-05-12T19:42:59.836000,28845.2500,29086.5000,481.46,1.04,-14.00,685.50,long,reverse
short,1,2026-05-12T19:42:59.924000,2026-05-12T20:19:03.276000,29085.2500,29135.2500,-101.04,1.04,-99.50,58.00,short,stop
long,1,2026-05-12T22:05:06.644000,2026-05-13T08:20:12.880000,29208.5000,29346.7500,275.46,1.04,-14.00,479.50,long,reverse
short,1,2026-05-13T08:20:12.880000,2026-05-13T09:25:00.040000,29346.7500,29300.7500,90.96,1.04,-29.00,293.50,short,reverse
long,1,2026-05-13T09:25:00.056000,2026-05-13T09:30:11.628000,29302.2500,29252.2500,-101.04,1.04,-99.50,5.00,long,stop
short,1,2026-05-13T09:36:12.320000,2026-05-13T09:41:59.448000,29207.2500,29257.2500,-101.04,1.04,-99.50,54.00,short,stop
long,1,2026-05-13T09:53:00.044000,2026-05-13T10:08:30.316000,29176.5000,29126.5000,-101.04,1.04,-99.50,98.50,long,stop
short,1,2026-05-13T10:08:53.596000,2026-05-13T10:10:27.396000,29124.7500,29174.7500,-101.04,1.04,-99.50,21.50,short,stop
long,1,2026-05-13T10:22:56.360000,2026-05-13T15:51:43.584000,29221.7500,29464.2500,483.96,1.04,-25.00,687.00,long,reverse
short,1,2026-05-13T15:51:43.584000,2026-05-13T16:14:03.976000,29464.2500,29514.2500,-101.04,1.04,-99.50,35.50,short,stop
long,1,2026-05-13T18:03:02.036000,2026-05-13T20:47:35.376000,29550.0000,29687.7500,274.46,1.04,-14.00,277.00,long,eod
short,1,2026-05-13T22:47:33.756000,2026-05-14T02:04:13.652000,29587.5000,29622.5000,-71.04,1.04,-70.00,146.50,short,reverse
long,1,2026-05-14T02:05:02.912000,2026-05-14T03:59:02.628000,29623.5000,29573.5000,-101.04,1.04,-99.50,33.50,long,stop
short,1,2026-05-14T05:28:07.172000,2026-05-14T06:11:39.156000,29537.5000,29582.2500,-90.54,1.04,-90.00,113.00,short,reverse
long,1,2026-05-14T06:11:39.624000,2026-05-14T06:32:38.036000,29583.5000,29533.5000,-101.04,1.04,-99.50,21.00,long,stop
short,1,2026-05-14T08:54:17.084000,2026-05-14T09:33:43.580000,29493.2500,29543.2500,-101.04,1.04,-99.50,90.00,short,stop
long,1,2026-05-14T09:34:55.696000,2026-05-14T09:58:59.548000,29549.5000,29580.7500,61.46,1.04,-18.50,270.50,long,reverse
short,1,2026-05-14T09:59:01.932000,2026-05-14T10:19:00.720000,29579.7500,29627.0000,-95.54,1.04,-95.50,107.50,short,reverse
long,1,2026-05-14T10:19:01.432000,2026-05-14T13:10:03.748000,29626.5000,29679.5000,104.96,1.04,-62.50,314.50,long,reverse
short,1,2026-05-14T13:10:03.852000,2026-05-14T13:40:31.920000,29679.0000,29701.5000,-46.04,1.04,-54.50,167.50,short,reverse
long,1,2026-05-14T13:45:06.508000,2026-05-14T14:03:07.248000,29702.0000,29652.0000,-101.04,1.04,-99.50,101.00,long,stop
short,1,2026-05-14T14:03:09.016000,2026-05-14T14:15:47.188000,29651.7500,29701.7500,-101.04,1.04,-99.50,24.00,short,stop
long,1,2026-05-15T02:16:20.644000,2026-05-15T02:20:06.484000,29348.5000,29298.2500,-101.54,1.04,-99.50,13.50,long,stop
short,1,2026-05-15T04:00:52.812000,2026-05-15T04:42:53.736000,29368.5000,29286.2500,163.46,1.04,-5.50,366.50,short,reverse
long,1,2026-05-15T04:42:53.740000,2026-05-15T05:14:37.436000,29286.7500,29236.7500,-101.04,1.04,-99.50,31.50,long,stop
short,1,2026-05-15T05:20:35.180000,2026-05-15T05:29:51.020000,29201.0000,29251.0000,-101.04,1.04,-99.50,22.00,short,stop
long,1,2026-05-15T06:14:11.328000,2026-05-15T07:41:01.352000,29278.5000,29269.0000,-20.04,1.04,-67.50,181.50,long,reverse
short,1,2026-05-15T07:42:03.332000,2026-05-15T09:25:34.448000,29267.2500,29243.0000,47.46,1.04,-90.50,253.00,short,reverse
long,1,2026-05-15T09:28:01.188000,2026-05-15T09:34:10.616000,29246.2500,29196.2500,-101.04,1.04,-99.50,91.00,long,stop
short,1,2026-05-15T09:37:37.440000,2026-05-15T09:40:56.052000,29189.7500,29239.7500,-101.04,1.04,-99.50,79.00,short,stop
long,1,2026-05-15T09:48:22.100000,2026-05-15T09:58:05.696000,29191.2500,29186.7500,-10.04,1.04,-56.50,193.50,long,reverse
short,1,2026-05-15T09:58:05.844000,2026-05-15T10:09:02.444000,29185.5000,29231.5000,-93.04,1.04,-93.50,108.50,short,reverse
long,1,2026-05-15T10:09:20.040000,2026-05-15T10:29:20.888000,29233.2500,29281.5000,95.46,1.04,-78.00,298.50,long,reverse
short,1,2026-05-15T10:29:20.908000,2026-05-15T10:34:50.024000,29279.7500,29329.7500,-101.04,1.04,-99.50,25.50,short,stop
long,1,2026-05-15T11:21:15.840000,2026-05-15T11:25:38.156000,29345.0000,29295.0000,-101.04,1.04,-99.50,37.00,long,stop
short,1,2026-05-15T11:44:34.872000,2026-05-15T12:24:14.000000,29276.5000,29312.7500,-73.54,1.04,-73.50,130.00,short,reverse
long,1,2026-05-15T12:24:31.264000,2026-05-15T14:27:21.236000,29314.2500,29385.5000,141.46,1.04,-71.00,345.50,long,reverse
short,1,2026-05-15T14:27:21.236000,2026-05-15T16:59:11.004000,29385.5000,29197.5000,374.96,1.04,-43.00,549.50,short,eod
long,1,2026-05-17T18:00:31.536000,2026-05-17T19:07:21.168000,29212.5000,29183.5000,-59.04,1.04,-59.50,142.50,long,reverse
short,1,2026-05-17T19:07:21.660000,2026-05-17T19:43:43.640000,29182.0000,29111.5000,139.96,1.04,-60.50,341.50,short,reverse
long,1,2026-05-17T19:43:43.776000,2026-05-17T20:02:14.212000,29113.7500,29063.7500,-101.04,1.04,-99.50,90.50,long,stop
short,1,2026-05-17T20:05:03.376000,2026-05-17T20:17:53.280000,29057.2500,29037.7500,37.96,1.04,-10.00,241.50,short,reverse
long,1,2026-05-17T20:21:02.212000,2026-05-17T20:33:17.912000,29038.0000,28988.0000,-101.04,1.04,-99.50,10.00,long,stop
short,1,2026-05-18T02:06:01.036000,2026-05-18T02:44:58.708000,29016.0000,29066.0000,-101.04,1.04,-99.50,52.00,short,stop
long,1,2026-05-18T02:45:37.288000,2026-05-18T03:41:29.616000,29093.7500,29074.5000,-39.54,1.04,-69.50,164.00,long,reverse
short,1,2026-05-18T03:41:33.704000,2026-05-18T03:56:27.884000,29073.7500,29123.7500,-101.04,1.04,-99.50,11.00,short,stop
long,1,2026-05-18T04:04:52.060000,2026-05-18T06:05:02.324000,29169.5000,29143.7500,-52.54,1.04,-51.50,159.00,long,reverse
short,1,2026-05-18T06:05:02.992000,2026-05-18T07:36:05.336000,29142.7500,29151.5000,-18.54,1.04,-18.00,185.50,short,reverse
long,1,2026-05-18T07:36:14.392000,2026-05-18T07:56:41.420000,29152.0000,29175.0000,44.96,1.04,-71.50,247.50,long,reverse
short,1,2026-05-18T07:56:41.484000,2026-05-18T08:07:30.912000,29173.0000,29223.0000,-101.04,1.04,-99.00,33.00,short,stop
long,1,2026-05-18T08:35:21.688000,2026-05-18T09:30:02.008000,29258.0000,29318.7500,120.46,1.04,-25.50,323.50,long,reverse
short,1,2026-05-18T09:30:02.832000,2026-05-18T09:51:15.120000,29317.2500,29237.7500,157.96,1.04,-79.50,365.50,short,reverse
long,1,2026-05-18T09:51:21.868000,2026-05-18T10:00:15.824000,29238.7500,29206.7500,-65.04,1.04,-64.00,140.00,long,reverse
short,1,2026-05-18T10:00:15.860000,2026-05-18T10:06:55.756000,29205.7500,29221.7500,-33.04,1.04,-32.00,175.00,short,reverse
long,1,2026-05-18T10:06:55.804000,2026-05-18T10:25:10.692000,29222.7500,29198.2500,-50.04,1.04,-56.00,152.00,long,reverse
short,1,2026-05-18T10:25:12.316000,2026-05-18T10:38:17.460000,29193.7500,29072.7500,240.96,1.04,-75.50,445.50,short,reverse
long,1,2026-05-18T10:38:17.508000,2026-05-18T10:40:24.864000,29073.7500,29023.7500,-101.04,1.04,-98.50,7.50,long,stop
short,1,2026-05-18T10:48:28.620000,2026-05-18T10:51:14.792000,29020.7500,29070.7500,-101.04,1.04,-99.50,36.50,short,stop
long,1,2026-05-18T10:52:17.080000,2026-05-18T10:55:07.736000,29103.7500,29053.7500,-101.04,1.04,-99.50,10.50,long,stop
short,1,2026-05-18T11:09:46.220000,2026-05-18T11:11:09.100000,29022.7500,29072.7500,-101.04,1.04,-99.50,33.50,short,stop
long,1,2026-05-18T11:37:33.972000,2026-05-18T11:45:30.772000,29042.5000,28992.5000,-101.04,1.04,-99.00,48.00,long,stop
short,1,2026-05-18T12:01:06.504000,2026-05-18T12:10:56.172000,28965.0000,29015.0000,-101.04,1.04,-99.50,26.50,short,stop
long,1,2026-05-18T12:20:31.296000,2026-05-18T12:23:27.524000,29053.5000,29003.5000,-101.04,1.04,-99.50,41.00,long,stop
short,1,2026-05-18T12:25:43.948000,2026-05-18T12:36:24.468000,28974.0000,28944.5000,57.96,1.04,-1.00,262.00,short,reverse
long,1,2026-05-18T12:36:27.280000,2026-05-18T14:06:41.268000,28945.5000,28945.5000,-1.04,1.04,-76.00,200.00,long,reverse
short,1,2026-05-18T14:06:41.268000,2026-05-18T15:01:26.344000,28945.5000,28915.5000,58.96,1.04,-14.00,262.50,short,reverse
long,1,2026-05-18T15:01:26.376000,2026-05-18T15:06:32.540000,28917.5000,28969.0000,101.96,1.04,-5.00,305.50,long,reverse
short,1,2026-05-18T15:06:32.540000,2026-05-18T15:36:02.768000,28968.0000,28980.5000,-26.04,1.04,-53.50,175.00,short,reverse
long,1,2026-05-18T15:36:07.760000,2026-05-18T20:54:02.416000,28982.7500,29089.2500,211.96,1.04,-10.50,414.50,long,reverse
short,1,2026-05-18T20:54:03.720000,2026-05-18T20:54:15.936000,29088.5000,29081.2500,13.46,1.04,-0.50,15.50,short,eod
long,1,2026-05-18T23:30:42.784000,2026-05-19T00:00:27.208000,29031.2500,28981.2500,-101.04,1.04,-99.50,15.50,long,stop
short,1,2026-05-19T00:03:10.256000,2026-05-19T02:26:06.668000,28937.7500,28987.7500,-101.04,1.04,-99.50,105.50,short,stop
long,1,2026-05-19T02:26:06.668000,2026-05-19T04:13:44.976000,28987.5000,29024.0000,71.96,1.04,-44.00,275.50,long,reverse
short,1,2026-05-19T04:13:45.352000,2026-05-19T07:02:19.856000,29022.7500,28940.2500,163.96,1.04,-60.50,370.00,short,reverse
long,1,2026-05-19T07:02:19.868000,2026-05-19T07:43:38.928000,28941.7500,28891.7500,-101.04,1.04,-99.50,18.50,long,stop
short,1,2026-05-19T08:00:48.188000,2026-05-19T08:35:23.724000,28849.7500,28899.7500,-101.04,1.04,-99.50,35.00,short,stop
long,1,2026-05-19T08:37:02.728000,2026-05-19T09:06:12.412000,28933.7500,28883.7500,-101.04,1.04,-99.50,11.50,long,stop
short,1,2026-05-19T09:08:49.008000,2026-05-19T09:30:07.056000,28837.2500,28887.2500,-101.04,1.04,-99.50,70.00,short,stop
long,1,2026-05-19T09:30:30.560000,2026-05-19T09:41:04.080000,28907.0000,28967.0000,118.96,1.04,-11.50,322.00,long,reverse
short,1,2026-05-19T09:41:04.100000,2026-05-19T09:47:52.132000,28965.7500,28970.5000,-10.54,1.04,-18.50,194.00,short,reverse
long,1,2026-05-19T09:48:02.648000,2026-05-19T09:50:06.424000,28971.0000,28921.0000,-101.04,1.04,-99.50,72.50,long,stop
short,1,2026-05-19T09:56:54.704000,2026-05-19T10:38:33.404000,28927.7500,28765.7500,322.96,1.04,-69.00,529.50,short,reverse
long,1,2026-05-19T10:38:33.408000,2026-05-19T10:45:53.272000,28765.7500,28715.7500,-101.04,1.04,-99.50,71.00,long,stop
short,1,2026-05-19T10:47:15.292000,2026-05-19T10:52:36.136000,28698.7500,28748.7500,-101.04,1.04,-99.50,47.50,short,stop
long,1,2026-05-19T10:57:21.328000,2026-05-19T11:24:31.228000,28776.7500,28758.0000,-38.54,1.04,-43.50,165.50,long,reverse
short,1,2026-05-19T11:24:42.324000,2026-05-19T11:31:05.340000,28755.7500,28805.7500,-101.04,1.04,-99.00,57.50,short,stop
long,1,2026-05-19T11:31:44.764000,2026-05-19T13:54:06.104000,28827.7500,29024.7500,392.96,1.04,-99.50,597.00,long,reverse
short,1,2026-05-19T13:54:12.384000,2026-05-19T14:00:01.172000,29023.7500,29073.7500,-101.04,1.04,-99.50,30.00,short,stop
long,1,2026-05-19T15:11:01.028000,2026-05-19T15:21:09.012000,29042.5000,28992.5000,-101.04,1.04,-99.50,34.00,long,stop
short,1,2026-05-19T15:23:46.560000,2026-05-19T19:19:02.496000,28958.5000,28966.7500,-17.54,1.04,-91.50,188.00,short,reverse
long,1,2026-05-19T19:19:02.596000,2026-05-19T20:00:54.236000,28967.5000,28923.5000,-89.04,1.04,-89.50,114.00,long,reverse
short,1,2026-05-19T20:00:55.120000,2026-05-19T20:30:00.660000,28921.7500,28895.7500,50.96,1.04,-26.00,251.50,short,reverse
long,1,2026-05-19T20:30:00.752000,2026-05-19T20:54:14.780000,28898.7500,28970.7500,142.96,1.04,-16.00,148.00,long,eod
short,1,2026-05-19T22:31:31.480000,2026-05-20T00:14:41.312000,28912.7500,28939.7500,-55.04,1.04,-57.00,148.00,short,reverse
long,1,2026-05-20T00:14:43.272000,2026-05-20T00:36:07.408000,28941.7500,28891.7500,-101.04,1.04,-99.50,15.00,long,stop
short,1,2026-05-20T09:29:01.044000,2026-05-20T09:30:06.280000,29068.7500,29118.7500,-101.04,1.04,-99.50,27.50,short,stop
long,1,2026-05-20T09:41:01.380000,2026-05-20T09:41:53.844000,29129.2500,29079.2500,-101.04,1.04,-99.50,6.50,long,stop
short,1,2026-05-20T09:51:13.472000,2026-05-20T09:53:08.736000,29094.2500,29144.2500,-101.04,1.04,-99.50,45.50,short,stop
long,1,2026-05-20T10:14:33.864000,2026-05-20T10:25:06.112000,29108.0000,29133.0000,48.96,1.04,-68.00,251.00,long,reverse
short,1,2026-05-20T10:25:07.028000,2026-05-20T10:26:28.824000,29131.7500,29181.7500,-101.04,1.04,-99.50,30.00,short,stop
long,1,2026-05-20T10:30:01.512000,2026-05-20T11:18:13.100000,29217.7500,29294.7500,152.96,1.04,-94.50,355.50,long,reverse
short,1,2026-05-20T11:18:13.168000,2026-05-20T11:21:25.000000,29293.0000,29343.0000,-101.04,1.04,-99.00,38.00,short,stop
long,1,2026-05-20T13:30:20.932000,2026-05-20T14:00:06.100000,29308.0000,29258.0000,-101.04,1.04,-99.50,36.00,long,stop
short,1,2026-05-20T16:20:42.324000,2026-05-20T16:25:26.996000,29295.0000,29345.0000,-101.04,1.04,-99.50,95.00,short,stop
long,1,2026-05-20T16:27:28.880000,2026-05-20T16:37:32.384000,29350.5000,29300.5000,-101.04,1.04,-99.50,60.50,long,stop
short,1,2026-05-20T16:37:57.876000,2026-05-20T19:12:26.672000,29279.2500,29214.0000,129.46,1.04,-86.00,332.50,short,reverse
long,1,2026-05-20T19:12:29.892000,2026-05-20T20:53:28.592000,29215.2500,29231.2500,30.96,1.04,-96.50,34.00,long,eod
short,1,2026-05-21T01:47:56.320000,2026-05-21T02:05:22.216000,29338.7500,29388.7500,-101.04,1.04,-99.50,81.50,short,stop
long,1,2026-05-21T03:52:06.572000,2026-05-21T04:46:20.132000,29307.2500,29364.0000,112.46,1.04,-5.50,312.00,long,reverse
